Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,DebtToIncomeRatio,LoanPurpose,SavingsAccountBalance,CheckingAccountBalance,MonthlyIncome,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,LoanApproved
30,54366,508,employed,high school,6,36533,60,married,2,rent,355,0.394967386,debt consolidation,3693,60,4530.5,4,344574,2.87533,2.6794529799999998,1111.064952,0
41,44974,612,self-employed,master,20,23164,24,single,0,mortgage,405,0.125550916,home,27679,438,3747.833333,4,6294,1.92164,1.8706219800000001,1164.361599,0
32,118999,587,employed,bachelor,8,23232,96,single,1,mortgage,225,0.091132084,home,872,739,9916.583333,4,77251,2.64732,3.0781994200000002,653.3738635,0
36,19066,523,employed,high school,12,20220,24,single,0,mortgage,488,0.308369817,home,1208,276,1588.833333,6,5845,2.3372,2.0510083900000002,1034.158656,0
26,20333,569,employed,high school,3,14500,48,divorced,2,rent,249,0.470323468,debt consolidation,1025,767,1694.416667,6,379185,2.25,1.84651236,429.4697697,0
20,21322,496,employed,high school,0,16913,72,widowed,3,mortgage,506,0.332389709,debt consolidation,235,387,1776.833333,6,7954,2.8391300000000004,2.68854953,475.3499171,0
33,47325,567,employed,master,12,16335,48,single,1,mortgage,262,0.499673849,auto,3613,815,3943.75,6,46535,2.27835,2.35903844,528.858685,0
51,35954,603,employed,bachelor,27,21732,108,married,2,rent,503,0.422711193,education,5430,1385,2996.166667,5,8380,2.6523200000000005,2.96040132,577.6828553,0
23,52174,594,self-employed,bachelor,2,60297,48,married,0,own,245,0.074254869,education,1218,3225,4347.833333,5,4358,2.58297,2.7812613400000004,2095.019682,0
27,16455,580,unemployed,bachelor,5,13892,60,married,0,mortgage,672,0.130461856,debt consolidation,1410,1402,1371.25,11,25627,2.28892,2.33526151,394.4415388,0
35,79340,648,self-employed,master,12,30011,84,married,0,mortgage,612,0.467285128,debt consolidation,1787,3362,3606.166667,6,12589,2.31011,1.9774882999999999,662.3682454,0
54,44548,603,employed,bachelor,34,22398,72,married,3,mortgage,736,0.607018469,home,850,5404,3712.333333,5,20845,2.35898,2.54205933,609.1323356,0
48,31124,613,employed,associate,25,28409,60,widowed,3,mortgage,483,0.205931304,education,3610,6477,2593.666667,7,81674,2.26909,2.2403012799999997,791.149144,0
38,47955,569,employed,bachelor,12,27940,60,married,2,other,250,0.704688985,auto,3243,145,3996.25,5,80914,2.4844,2.6406989600000004,843.281878,0
35,34267,490,employed,bachelor,13,11620,96,married,1,own,499,0.467570259,auto,6139,456,2855.583333,6,1974,3.0162,3.4156943,354.7268235,0
22,21454,564,employed,high school,2,40916,60,divorced,1,mortgage,775,0.670578595,home,1661,326,1787.833333,6,166046,2.63916,2.68853647,1246.581565,0
29,96163,575,unemployed,master,9,24051,36,married,0,mortgage,120,0.084470174,other,13538,871,8013.583333,8,89247,2.21551,2.39421763,942.8592885,0
24,15240,577,employed,bachelor,4,17973,84,married,3,mortgage,334,0.273432716,auto,143,713,1270.0,2,5066,2.54473,2.37467386,440.6246128,0
66,69822,561,unemployed,bachelor,40,35361,12,single,0,rent,393,0.419877765,education,14463,2208,5818.5,5,43089,2.19861,2.326693,3331.189781,0
34,35744,561,employed,associate,13,7917,36,divorced,1,mortgage,152,0.321406896,education,1303,542,2978.666667,4,3980,2.12417,2.2424575399999997,304.0955219,0
29,31953,617,employed,master,4,6954,108,married,1,other,316,0.315665259,debt consolidation,1744,7750,2662.75,2,8927,2.43454,2.38454046,156.9253962,0
35,114760,624,self-employed,high school,12,28320,48,married,3,mortgage,566,0.270762632,home,756,1272,9563.333333,5,32994,2.1132,2.5276499,943.3825353,0
18,33971,514,employed,high school,0,27982,12,single,1,mortgage,174,0.166632111,debt consolidation,2159,3571,2830.916667,7,1922,2.35982,2.46382769,2654.617539,0
43,81385,625,employed,associate,20,49258,72,married,1,mortgage,169,0.319119577,other,9000,2125,6782.083333,8,1656,2.5175799999999997,2.52239779,1333.649394,0
38,42708,590,employed,doctorate,19,13679,60,married,3,rent,263,0.084425371,other,2896,1208,3559.0,4,7559,2.23679,2.3076207,386.2166095,0
39,30066,506,employed,bachelor,15,10887,60,single,0,own,256,0.214563692,home,3009,538,2505.5,12,6421,2.62887,2.74848097,335.5999785,0
29,44648,575,employed,bachelor,4,20843,72,married,2,rent,674,0.431192381,other,6893,480,3720.666667,4,572171,2.4834300000000002,2.53818935,566.3457529,0
36,55964,619,employed,high school,13,50210,84,divorced,2,rent,588,0.457622642,education,5489,942,4663.666667,4,127575,2.6571,2.37626673,1231.448537,0
63,88670,597,employed,high school,43,27234,24,married,0,rent,599,0.202994333,other,5963,765,7389.166667,2,10338,2.03734,1.85841542,1367.332232,0
54,40144,641,unemployed,associate,33,29763,72,married,1,rent,697,0.089105957,auto,1483,114,3345.333333,5,91415,2.24263,1.95034915,704.3680638,0
34,59133,589,employed,high school,9,24044,36,divorced,1,other,120,0.501845941,debt consolidation,18735,886,4927.75,6,8632,2.1454400000000002,2.2508023,924.5824338,0
38,34144,502,employed,associate,16,32986,12,married,4,own,393,0.659422186,other,5616,9167,2845.333333,2,50466,2.46986,2.093403,3070.406653,0
45,84230,579,employed,bachelor,21,61376,72,married,0,rent,565,0.093365907,home,922,542,7019.166667,3,14999,2.86876,2.93986417,1822.717368,0
47,27222,464,employed,associate,25,23092,48,married,3,other,327,0.144149319,debt consolidation,7273,2298,2268.5,5,9993,2.86092,2.41883136,755.2476287,0
48,17315,508,employed,high school,29,43084,48,married,1,own,300,0.040384626,debt consolidation,3023,952,1442.916667,7,140970,2.84084,3.20406274,1602.831731,0
35,33957,629,employed,high school,16,12288,60,married,2,rent,543,0.414530063,debt consolidation,2444,941,2829.75,5,67476,2.02788,1.69755936,305.2272165,0
48,15000,666,employed,master,27,21964,36,divorced,0,own,196,0.190252703,debt consolidation,771,5127,1250.0,2,89987,1.73964,1.83108013,797.4798882,0
24,28018,537,employed,high school,2,22859,12,single,0,other,1045,0.372533776,auto,615,1308,2334.833333,7,113083,2.19359,2.04211168,2122.14202,0
53,35394,569,employed,high school,30,18581,36,married,4,mortgage,370,0.570932101,education,1055,2876,2949.5,5,5098,2.19081,2.45480587,734.3432384,0
28,65055,551,employed,master,6,22156,84,married,0,own,288,0.175753398,debt consolidation,639,2750,5421.25,6,32709,2.7165600000000003,2.91405468,620.7521124,0
18,71299,479,employed,bachelor,0,17114,84,single,1,own,137,0.326182761,auto,2623,1344,5941.583333,7,55114,3.02614,2.6288672600000003,447.3832684,0
18,38643,616,employed,doctorate,0,15247,120,married,3,own,338,0.389550137,home,1116,2051,3220.25,5,20964,2.62247,2.58816043,356.3794147,0
30,48758,480,employed,bachelor,12,37268,60,widowed,0,rent,374,0.269569468,debt consolidation,1315,15755,4063.166667,11,108164,3.02268,3.07608195,1223.220546,0
18,59357,553,unemployed,bachelor,0,50497,36,divorced,2,other,751,0.247411469,home,8155,1767,4946.416667,5,6558,2.5899699999999997,2.37309393,1974.01458,0
38,88235,622,employed,master,16,25688,60,married,5,other,372,0.171053531,auto,5908,584,7352.916667,7,2778,2.19688,2.29182037,722.9501205,0
48,21608,572,employed,associate,23,33270,60,married,4,rent,899,0.313705894,home,9811,1074,1800.666667,4,14120,2.5227,2.57196844,990.6056998,0
42,59335,536,self-employed,associate,19,13420,48,married,1,rent,395,0.130618346,home,6410,1000,4944.583333,3,13098,2.4042,2.2040694199999997,423.1081043,0
25,33433,561,employed,master,3,59928,72,single,0,own,302,0.219015181,debt consolidation,2076,334,2786.083333,3,15540,2.94428,3.14074043,1857.604483,0
39,34579,549,employed,associate,18,28952,24,married,4,rent,260,0.244226659,home,7413,762,2881.583333,4,150524,2.29452,2.11049836,1489.210716,0
29,34043,579,employed,associate,5,32250,84,divorced,2,mortgage,1155,0.344244459,home,8842,2464,2836.916667,3,149824,2.6774999999999998,2.84275302,888.2721787,0
35,61026,637,employed,master,14,18113,72,single,5,rent,214,0.335820937,home,1031,8175,5085.5,7,92096,2.14613,2.34274955,470.582613,0
37,48282,549,unemployed,bachelor,11,19071,36,married,0,rent,355,0.225915132,auto,4749,482,4023.5,7,3990,2.29571,1.9074906,699.7894306,0
38,34958,609,employed,high school,14,32416,48,widowed,1,own,312,0.485023031,education,334,460,2913.166667,5,4229,2.2291600000000003,1.783328,949.39828,0
53,60270,626,employed,master,30,9645,72,widowed,2,rent,376,0.191809168,home,1571,4977,5022.5,6,43925,2.11645,2.36400353,251.8188279,0
43,27626,635,self-employed,bachelor,22,24486,60,married,2,own,469,0.475596128,home,1160,877,2302.166667,1,62643,2.11986,1.84951846,628.3982883,0
18,29499,587,employed,high school,0,38888,60,married,0,own,427,0.549489623,home,757,1698,2458.25,3,21113,2.50388,2.31977619,1100.694079,0
43,24852,538,employed,high school,21,31508,60,married,0,own,434,0.571387409,debt consolidation,9301,1828,2071.0,7,6506,2.6750800000000003,2.82171242,985.1587197,0
50,80867,562,employed,associate,30,12170,48,single,0,rent,306,0.031334691,home,1738,1269,6738.916667,7,51794,2.2617000000000003,2.71404,418.1860502,0
30,32993,581,employed,bachelor,6,27760,48,single,3,mortgage,638,0.265531818,home,4554,1187,2749.416667,7,8694,2.3226,2.23352815,879.6694808,0
33,30951,581,employed,associate,10,99955,48,widowed,4,mortgage,699,0.5258761,home,168,1299,2579.25,12,129650,3.0445499999999996,2.8022555999999996,3484.936507,0
24,45748,558,employed,associate,0,11800,12,single,2,mortgage,388,0.185761357,debt consolidation,1983,770,3812.333333,8,29475,1.978,1.98848083,1092.436734,0
24,31087,582,employed,high school,0,29006,72,widowed,1,rent,577,0.502894014,debt consolidation,1693,1759,2590.583333,3,3584,2.53006,2.69861433,817.058411,0
40,74145,558,employed,high school,18,32338,72,married,1,own,804,0.379934626,auto,2375,1594,6178.75,4,7673,2.68338,2.7815036199999996,927.773736,0
41,27345,609,employed,high school,19,10930,120,married,0,own,311,0.246388297,home,4296,657,2278.75,9,9565,2.6143,2.53264368,251.169662,0
48,34933,604,unemployed,master,24,19953,48,single,2,mortgage,523,0.241873424,home,2624,784,2911.083333,6,35041,2.12953,2.04530995,612.0042635,0
55,43737,610,employed,associate,35,29268,72,married,1,mortgage,909,0.279268502,auto,1040,487,3644.75,7,107191,2.39268,2.19824082,735.0859093,0
36,21018,518,employed,bachelor,15,62986,36,widowed,0,rent,153,0.166196364,home,1698,1431,1751.5,5,7329,2.88986,2.8218666999999997,2612.773486,0
29,27732,585,employed,high school,7,35516,72,married,1,other,398,0.05805202,auto,7240,2289,2311.0,2,185845,2.5801600000000002,2.6520704499999996,990.1068773,0
35,56991,455,employed,bachelor,10,31919,84,divorced,0,mortgage,715,0.353811493,home,658,3307,4749.25,3,35207,3.2941900000000004,3.0791149200000003,929.7021557,0
27,16726,556,employed,high school,5,15691,12,single,3,own,129,0.211537208,home,1716,1284,1393.833333,4,54504,2.02691,1.96233557,1450.701045,0
21,52038,556,unemployed,bachelor,0,12056,60,divorced,1,mortgage,212,0.085369852,auto,16313,1657,4336.5,6,1897,2.39056,2.476991,352.2351275,0
19,105391,554,employed,bachelor,0,18534,60,widowed,1,own,490,0.395152427,other,4492,350,8782.583333,2,59889,2.46534,2.59549255,554.4221893,0
18,70078,637,employed,master,0,24044,48,single,2,own,229,0.40906554,home,777,393,5839.833333,6,15418,2.00544,2.21795491,759.8777969,0
54,42850,593,employed,associate,31,12429,48,married,1,rent,538,0.02693978,education,699,740,3570.833333,2,3816,2.10929,2.02422001,379.8247016,0
18,71059,520,employed,bachelor,0,16693,36,divorced,2,mortgage,489,0.501881586,debt consolidation,5112,1229,5921.583333,7,37855,2.41693,2.3240873,648.2789537,0
18,22255,602,employed,bachelor,0,25379,48,married,1,other,236,0.200850166,home,1460,14336,1854.583333,4,10131,2.19379,2.19401127,798.767843,0
33,29863,552,employed,bachelor,12,32573,48,married,2,own,709,0.20918399,home,2620,5852,2488.583333,4,32906,2.51573,2.16898067,1020.769962,0
57,30740,557,employed,associate,37,23674,36,married,3,mortgage,592,0.300178142,auto,541,1164,2561.666667,3,6301,2.3017399999999997,2.00274798,880.142183,0
18,59956,585,self-employed,bachelor,0,32666,36,single,2,rent,271,0.449491676,auto,1139,173,4996.333333,6,53673,2.25166,2.6179851,1319.265027,0
55,35216,520,employed,high school,35,24445,24,married,2,rent,330,0.440253814,auto,1247,397,2934.666667,5,34819,2.39445,2.20907331,1269.257055,0
32,18157,591,employed,associate,10,31629,84,single,3,other,483,0.32054213,auto,5820,5639,1513.083333,7,57971,2.61129,2.79805453,861.8218987,0
45,59283,481,employed,bachelor,27,37211,60,divorced,0,rent,929,0.106653651,debt consolidation,8564,3142,4940.25,5,2437,3.01711,3.0761071099999997,1221.355467,0
30,25423,579,unemployed,associate,7,23594,60,married,0,mortgage,375,0.416693371,other,6236,130,2118.583333,6,40305,2.39094,2.1325446,642.6239482,0
37,38388,575,employed,associate,13,25511,72,married,2,mortgage,414,0.250501586,other,5632,1026,3199.0,2,287190,2.5301099999999996,2.74040046,725.2996505,0
49,36394,509,employed,bachelor,23,8624,84,married,0,own,1252,0.416060786,other,2126,1377,3032.833333,7,110438,2.7912399999999997,2.32935791,208.9680192,0
24,51606,501,employed,associate,4,29878,60,married,4,own,331,0.164028422,debt consolidation,1593,310,4300.5,6,73912,2.84378,3.0229472,970.8703123,0
39,29544,607,employed,high school,19,42566,36,single,3,own,571,0.27484723,debt consolidation,900,2164,2462.0,4,10962,2.24066,2.32691097,1653.694299,0
35,58796,581,employed,high school,13,45493,60,single,2,mortgage,417,0.338728475,auto,9937,2600,4899.666667,4,23437,2.5999299999999996,2.81900404,1421.682151,0
24,53034,601,employed,bachelor,3,26514,48,married,3,rent,465,0.044688096,home,4086,487,4419.5,3,146022,2.21014,2.5132369199999998,881.0867072,0
43,74685,587,unemployed,bachelor,20,15462,48,single,2,mortgage,473,0.133474491,home,8020,1409,6223.75,6,14782,2.16962,2.4114432,505.0682377,0
54,75523,581,employed,high school,28,28938,60,married,1,mortgage,368,0.381177768,auto,7841,1211,6293.583333,3,230372,2.43438,2.39580677,831.783219,0
45,46844,587,employed,high school,20,42573,24,married,0,mortgage,470,0.284028778,education,1115,1331,3903.666667,4,33218,2.24073,2.2276463399999997,2214.425289,0
24,88384,587,employed,associate,2,24454,36,married,0,rent,288,0.10927274,auto,3346,1080,7365.333333,5,10344,2.1595400000000002,2.21331283,935.5943627,0
42,80005,571,employed,high school,19,14166,48,married,0,mortgage,150,0.267115252,other,3395,2423,6667.083333,6,2295,2.23666,2.66063497,482.4844982,0
37,41871,586,employed,high school,13,26684,60,married,5,rent,451,0.423563358,debt consolidation,6801,1213,3489.25,4,207765,2.3868400000000003,2.33703199,757.9227481,0
29,58886,584,employed,high school,3,16936,72,single,1,rent,336,0.391653344,auto,1680,4400,4907.166667,5,2774,2.39936,2.5443584699999997,460.8287035,0
42,42217,602,employed,master,21,14807,120,single,0,mortgage,563,0.437827081,other,2223,159,3518.083333,2,7873,2.68807,2.5054864300000004,337.4217248,0
56,32052,586,employed,bachelor,34,45590,120,married,5,own,290,0.113888762,debt consolidation,189,465,2671.0,6,13283,3.0759,3.1738614999999997,1260.77736,0
20,61993,456,unemployed,associate,0,15126,36,married,2,rent,271,0.45105624,home,1312,796,5166.083333,3,1376,2.72126,2.67961603,615.8692512,0
29,59024,588,employed,bachelor,8,17781,48,divorced,5,mortgage,453,0.747979889,debt consolidation,2009,416,4918.666667,7,1293,2.18781,1.97333178,538.5590458,0
39,39854,620,employed,bachelor,19,23232,84,married,2,rent,651,0.382651833,education,244,710,3321.166667,1,4085,2.38232,2.5424223899999996,594.355963,0
33,15000,548,employed,high school,8,17427,48,married,1,rent,621,0.272256885,debt consolidation,15312,1286,1250.0,4,313160,2.38427,2.19077682,548.1841821,0
42,45271,568,employed,doctorate,23,20946,24,married,2,mortgage,384,0.338224429,education,7825,1417,3772.583333,3,3434,2.11946,2.0886594,1075.157459,0
43,85237,533,employed,bachelor,16,30928,72,single,1,own,220,0.231101036,debt consolidation,13775,3460,7103.083333,5,6828,2.79428,3.08097544,946.6478309,0
49,52496,589,employed,high school,29,20797,24,single,0,other,1230,0.603353217,debt consolidation,2805,1655,4374.666667,5,53334,2.01297,1.84467766,1042.766604,0
35,35521,525,unemployed,bachelor,13,50712,48,divorced,2,mortgage,504,0.478469554,debt consolidation,1858,1706,2960.083333,5,5620,2.83212,2.99009547,1823.015797,0
25,20708,579,employed,high school,3,26782,36,divorced,1,other,925,0.285289477,education,4546,3633,1725.666667,8,65042,2.22282,2.1035724399999998,1009.504963,0
29,37859,522,employed,high school,8,19725,24,married,0,mortgage,639,0.317125866,education,3958,3269,3154.916667,3,96918,2.33725,2.13841438,1017.307595,0
31,33614,489,employed,associate,8,17715,48,single,1,rent,420,0.313731709,debt consolidation,1153,1007,2801.166667,4,6035,2.68215,3.08363175,646.4917764,0
43,21103,555,employed,high school,24,31937,72,married,2,mortgage,342,0.298823376,home,2833,386,1758.583333,6,3190,2.6943699999999997,2.66101555,892.114023,0
53,30498,582,employed,high school,26,21139,48,single,0,mortgage,530,0.087059331,debt consolidation,5600,1132,2541.5,7,28839,2.2513900000000002,2.40884904,690.204742,0
42,69223,609,employed,bachelor,20,37100,24,married,2,own,1056,0.493423197,debt consolidation,2301,221,5768.583333,6,9120,2.076,2.03137566,1893.925672,0
48,35962,510,employed,doctorate,27,13687,96,married,2,rent,499,0.123421898,other,4820,2567,2996.833333,9,22758,2.93687,2.76928995,355.6540823,0
50,73140,640,employed,associate,28,15178,36,married,0,own,271,0.44479032,education,1558,2180,6095.0,3,184352,1.80178,1.7408396000000002,544.2270863,0
37,22948,537,employed,associate,16,44022,12,married,0,rent,617,0.268291989,debt consolidation,4398,972,1912.333333,2,13765,2.40522,2.77055264,4242.04687,0
24,18661,537,employed,high school,0,21079,60,married,1,rent,264,0.181814113,debt consolidation,4045,115,1555.083333,6,8937,2.57579,2.98816112,680.4451898,0
36,19860,462,employed,bachelor,13,15801,60,married,0,own,478,0.0321311,debt consolidation,6049,1461,1655.0,5,61355,2.8980099999999998,2.78871971,490.9023673,0
46,55282,646,employed,high school,24,67776,24,married,2,own,682,0.414960106,auto,1985,1433,4606.833333,7,38773,2.19776,2.2568529,3535.151315,0
41,33440,512,employed,high school,16,8629,72,married,1,other,550,0.397625339,debt consolidation,3724,1413,2786.666667,7,232683,2.67629,2.8503177400000004,251.3273115,0
30,54265,626,employed,master,7,10596,36,married,4,other,497,0.255306621,education,3292,1057,4522.083333,3,47869,1.82596,1.91566101,389.2467082,0
27,61891,571,employed,master,8,26098,72,divorced,0,other,610,0.190555276,education,2849,451,5157.583333,7,11484,2.55598,2.39641943,686.5104738,0
